# epsilon=1e-4, max epochs=100

Lerning rate: 0.01
Batch size: 50
-------------------
0 tensor(1.7202, device='cuda:0', grad_fn=<DivBackward0>)
63 tensor(0.9781, device='cuda:0', grad_fn=<DivBackward0>)
64 tensor(1.0575, device='cuda:0', grad_fn=<DivBackward0>)
65 tensor(1.1295, device='cuda:0', grad_fn=<DivBackward0>)
66 tensor(0.9533, device='cuda:0', grad_fn=<DivBackward0>)
67 tensor(0.9890, device='cuda:0', grad_fn=<DivBackward0>)
68 tensor(0.9803, device='cuda:0', grad_fn=<DivBackward0>)
69 tensor(1.0043, device='cuda:0', grad_fn=<DivBackward0>)
70 tensor(1.0259, device='cuda:0', grad_fn=<DivBackward0>)
71 tensor(0.9224, device='cuda:0', grad_fn=<DivBackward0>)
72 tensor(1.0168, device='cuda:0', grad_fn=<DivBackward0>)
73 tensor(0.9900, device='cuda:0', grad_fn=<DivBackward0>)
74 tensor(0.9782, device='cuda:0', grad_fn=<DivBackward0>)
75 tensor(0.9663, device='cuda:0', grad_fn=<DivBackward0>)
76 tensor(0.9182, device='cuda:0', grad_fn=<DivBackward0>)
77 tensor(0.9847, device='cuda:0', grad_fn=<DivBackward0>)
78 tensor(0.8994, device='cuda:0', grad_fn=<DivBackward0>)
79 tensor(0.9561, device='cuda:0', grad_fn=<DivBackward0>)
80 tensor(0.9399, device='cuda:0', grad_fn=<DivBackward0>)
81 tensor(0.9837, device='cuda:0', grad_fn=<DivBackward0>)
82 tensor(0.8911, device='cuda:0', grad_fn=<DivBackward0>)
83 tensor(1.0108, device='cuda:0', grad_fn=<DivBackward0>)
84 tensor(0.8864, device='cuda:0', grad_fn=<DivBackward0>)
85 tensor(0.8970, device='cuda:0', grad_fn=<DivBackward0>)
86 tensor(0.9223, device='cuda:0', grad_fn=<DivBackward0>)
87 tensor(0.8391, device='cuda:0', grad_fn=<DivBackward0>)
88 tensor(0.9059, device='cuda:0', grad_fn=<DivBackward0>)
89 tensor(0.8524, device='cuda:0', grad_fn=<DivBackward0>)
90 tensor(0.9568, device='cuda:0', grad_fn=<DivBackward0>)
91 tensor(1.0043, device='cuda:0', grad_fn=<DivBackward0>)
92 tensor(0.8065, device='cuda:0', grad_fn=<DivBackward0>)
93 tensor(0.8582, device='cuda:0', grad_fn=<DivBackward0>)
94 tensor(0.8207, device='cuda:0', grad_fn=<DivBackward0>)
95 tensor(0.9381, device='cuda:0', grad_fn=<DivBackward0>)
96 tensor(0.8686, device='cuda:0', grad_fn=<DivBackward0>)
97 tensor(0.7980, device='cuda:0', grad_fn=<DivBackward0>)
98 tensor(0.9741, device='cuda:0', grad_fn=<DivBackward0>)
99 tensor(0.7883, device='cuda:0', grad_fn=<DivBackward0>)
Train f-1: 79.53722819974858
Test f-1: 37.225448795338245
